sep=%
SKU%Parent%Name%Short description%Description%Sale price%Regular price%Images%Categories%Attribute 1 name%Attribute 1 value(s)%Attribute 1 default%Attribute 2 name%Attribute 2 value(s)%Attribute 2 default%Type%Stock
892010141771%%Полукомбинезон "Черный"%softshell%<strong>Ткань: </strong>Softshell 10К/5К<br /><strong>Детали:</strong><br /><ul><li>Утепленные флисом грудь и спина</li><li>утепленные синтепоном и флисом ягодицы и колени</li><li>подклад Соты</li><li>водонепроницаемые молнии</li><li>3 утепленных кармана (на груди и побокам)</li><li>&nbsp;«юбка» на штанинах</li></ul>%%%https://static.tildacdn.com/tild6262-3039-4565-a364-383766663064/DSC01847.jpg,https://static.tildacdn.com/tild6237-3337-4633-a330-303935613964/DSC01864.jpg,https://static.tildacdn.com/tild3231-6637-4861-b635-366535633232/DSC01869.jpg,https://static.tildacdn.com/tild3334-3736-4635-b562-393035656362/DSC01872.jpg,https://static.tildacdn.com/tild6631-3461-4762-b738-323830613862/DSC01874.jpg,https://static.tildacdn.com/tild3465-3838-4261-b533-383263613436/DSC01877.jpg,https://static.tildacdn.com/tild3232-3539-4430-b964-366662666132/DSC01879.jpg,https://static.tildacdn.com/tild3836-3161-4062-b065-306333393666/DSC01883.jpg,https://static.tildacdn.com/tild6266-3834-4662-b138-336661383534/DSC01884.jpg,https://static.tildacdn.com/tild6365-6536-4737-b166-626335343837/DSC01891.jpg,https://static.tildacdn.com/tild3761-3432-4532-a637-383361646662/DSC01896.jpg,https://static.tildacdn.com/stor3437-3233-4938-b361-376139663830/49527020.jpg,https://static.tildacdn.com/stor3832-3463-4132-a435-373064613565/97814375.jpg,https://static.tildacdn.com/stor3961-6134-4665-b238-393239343039/18209614.jpg,https://static.tildacdn.com/stor6264-3062-4661-b032-666536323763/21612754.jpg,https://static.tildacdn.com/stor3433-3664-4131-b131-643239666337/40419481.jpg,https://static.tildacdn.com/stor6236-3738-4361-a562-326261373461/84477922.jpg,https://static.tildacdn.com/stor6366-3566-4662-a436-663731303932/85980694.jpg,https://static.tildacdn.com/stor6139-3863-4162-b434-663737646161/70974916.jpg,https://static.tildacdn.com/stor6439-3036-4531-a266-613331663464/80365348.jpg,https://static.tildacdn.com/stor3132-3866-4232-b534-616134346237/81133393.jpg%polukombinezony%РАЗМЕР%S,M,L,XL%S%Цвет%черный%черный%variable%
986632381701%892010141771%%%%13 500.00%15 900.00%%%РАЗМЕР%S%%Цвет%черный%%variation%1
401961643041%892010141771%%%%13 500.00%15 900.00%%%РАЗМЕР%M%%Цвет%черный%%variation%0
910260967731%892010141771%%%%13 500.00%15 900.00%%%РАЗМЕР%L%%Цвет%черный%%variation%3
264950795481%892010141771%%%%13 500.00%15 900.00%%%РАЗМЕР%XL%%Цвет%черный%%variation%0
809936946331%%Полукомбинезон "Лаванда"%softshell%<br /><br /><strong>Ткань: </strong>Softshell 10К/5К<br /><strong>Детали:</strong><br /><ul><li>Утепленные флисом грудь и спина</li><li>утепленные синтепоном и флисом ягодицы и колени</li><li>подклад Соты</li><li>водонепроницаемые молнии</li><li>3 утепленных кармана (на груди и побокам)</li><li>&nbsp;«юбка» на штанинах</li></ul><br /><br />%%%https://static.tildacdn.com/stor6562-3361-4332-b436-306234376138/85132711.jpg,https://static.tildacdn.com/stor3134-6230-4033-b866-356335353336/44475472.jpg,https://static.tildacdn.com/stor6234-3839-4066-b139-386335353961/70050274.jpg,https://static.tildacdn.com/stor3364-3531-4438-b439-626436373835/65121516.jpg,https://static.tildacdn.com/stor6538-6231-4361-a536-616531353034/38035949.jpg,https://static.tildacdn.com/stor6639-3537-4231-b639-326462396236/34270715.jpg,https://static.tildacdn.com/stor3132-3866-4232-b534-616134346237/81133393.jpg%polukombinezony%РАЗМЕР%S,M,L,XL%S%Цвет%лаванда%лаванда%variable%
212489104981%809936946331%%%%12 070.00%14 200.00%%%РАЗМЕР%S%%Цвет%лаванда%%variation%3
738673500931%809936946331%%%%12 070.00%14 200.00%%%РАЗМЕР%M%%Цвет%лаванда%%variation%1
800482522751%809936946331%%%%12 070.00%14 200.00%%%РАЗМЕР%L%%Цвет%лаванда%%variation%2
118140047631%809936946331%%%%%14 200.00%%%РАЗМЕР%XL%%Цвет%лаванда%%variation%0
370135947921%%Полукомбинезон "Фуксия"%softshell%<br /><br /><strong>Ткань: </strong>Softshell 10К/5К<br /><strong>Детали:</strong><br /><ul><li>Утепленные флисом грудь и спина</li><li>утепленные синтепоном и флисом ягодицы и колени</li><li>подклад Соты</li><li>водонепроницаемые молнии</li><li>3 утепленных кармана (на груди и побокам)</li><li>&nbsp;«юбка» на штанинах</li></ul><br /><br />%%%https://static.tildacdn.com/stor3164-3732-4637-b735-666535383533/19683135.jpg,https://static.tildacdn.com/stor3261-6461-4566-a437-636666313432/24983014.jpg,https://static.tildacdn.com/stor3537-3534-4638-b336-326364316563/91575564.jpg,https://static.tildacdn.com/stor3665-6363-4338-b363-636432663235/82453542.jpg,https://static.tildacdn.com/stor3362-3737-4430-b739-653530653362/26623624.jpg,https://static.tildacdn.com/stor3739-3565-4832-b630-346262383830/56987415.jpg,https://static.tildacdn.com/stor6236-3165-4638-a531-653232663161/95118283.jpg,https://static.tildacdn.com/stor3565-3637-4737-b963-346539316233/95300495.jpg,https://static.tildacdn.com/stor3132-3866-4232-b534-616134346237/81133393.jpg%polukombinezony%РАЗМЕР%S,M,L,XL%S%Цвет%фуксия%фуксия%variable%
972097621921%370135947921%%%%12 070.00%14 200.00%%%РАЗМЕР%S%%Цвет%фуксия%%variation%4
669653102151%370135947921%%%%12 070.00%14 200.00%%%РАЗМЕР%M%%Цвет%фуксия%%variation%4
709388226601%370135947921%%%%%14 200.00%%%РАЗМЕР%L%%Цвет%фуксия%%variation%0
724992819451%370135947921%%%%%14 200.00%%%РАЗМЕР%XL%%Цвет%фуксия%%variation%0
681039156381%%Полукомбинезон "Мята"%softshell%<br /><br /><strong>Ткань: </strong>Softshell 10К/5К<br /><strong>Детали:</strong><br /><ul><li>Утепленные флисом грудь и спина</li><li>утепленные синтепоном и флисом ягодицы и колени</li><li>подклад Соты</li><li>водонепроницаемые молнии</li><li>3 утепленных кармана (на груди и побокам)</li><li>&nbsp;«юбка» на штанинах</li></ul><br /><br />%%%https://static.tildacdn.com/stor6334-3437-4961-a266-646639343136/87697994.jpg,https://static.tildacdn.com/stor3637-3438-4661-b763-666264366537/62789721.jpg,https://static.tildacdn.com/stor6562-3431-4631-a537-623230316234/69840581.jpg,https://static.tildacdn.com/stor6163-3037-4665-b837-313039326239/88845929.jpg,https://static.tildacdn.com/stor3064-3130-4666-a161-376631353532/59250360.jpg,https://static.tildacdn.com/stor3733-6663-4663-b330-636339316365/42601229.jpg,https://static.tildacdn.com/stor3565-3265-4634-b835-393830643235/42406203.jpg,https://static.tildacdn.com/stor3134-3766-4530-a164-373865363164/45572360.jpg,https://static.tildacdn.com/stor3132-3866-4232-b534-616134346237/81133393.jpg%polukombinezony%РАЗМЕР%S,M,L,XL%S%Цвет%мята%мята%variable%
367064652641%681039156381%%%%12 070.00%14 200.00%%%РАЗМЕР%S%%Цвет%мята%%variation%2
823156718461%681039156381%%%%12 070.00%14 200.00%%%РАЗМЕР%M%%Цвет%мята%%variation%1
553840483781%681039156381%%%%%14 200.00%%%РАЗМЕР%L%%Цвет%мята%%variation%0
713004522211%681039156381%%%%%14 200.00%%%РАЗМЕР%XL%%Цвет%мята%%variation%0
