SKU%Parent%Name%Short description%Description%Sale price%Regular price%Images%Categories%Attribute 1 name%Attribute 1 value(s)%Attribute 1 default%Attribute 2 name%Attribute 2 value(s)%Attribute 2 default%Type%Stock
646695886351%%Короткая худи с высоким горлышком НЕБО%Остался размер М%<br /><br />%%%https://static.tildacdn.com/tild6236-6638-4262-a639-346264353165/DSC08445.jpg,https://static.tildacdn.com/tild6137-3530-4066-b831-313932396532/DSC08442.jpg,https://static.tildacdn.com/tild3261-6635-4735-b363-653734316364/DSC08457.jpg,https://static.tildacdn.com/tild3936-6465-4136-b164-353833346330/DSC08454.jpg%catalog%Размер%S,M,L%S%Цвет%голубой%голубой%variable%
357158567271%646695886351%%%%%6 100.00%%%Размер%S%%Цвет%голубой%%variation%1
419027417381%646695886351%%%%%6 100.00%%%Размер%M%%Цвет%голубой%%variation%0
615186998321%646695886351%%%%%6 100.00%%%Размер%L%%Цвет%голубой%%variation%0
